energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,acousticness,duration_ms,time_signature,playlist_genre,playlist_subgenre,track_popularity
0.648,93.2,0.737,-5.493,0.105,0.746,0.138,6.92E-6,0.252,259354,4,afrobeats,nigerian,77
0.814,93.482,0.683,-3.505,0.0858,0.758,0.0466,0.00826,0.277,156826,4,afrobeats,nigerian,78
0.683,145.379,0.501,-7.881,0.0685,0.623,0.211,9.25E-5,0.109,161379,5,afrobeats,nigerian,71
0.634,101.837,0.502,-3.367,0.188,0.645,0.144,0.0341,0.677,219628,3,afrobeats,nigerian,72
0.651,112.648,0.694,-6.968,0.0787,0.471,0.0784,1.36E-5,0.496,225881,3,latin,modern,93
0.581,99.973,0.805,-5.091,0.0933,0.528,0.0601,0.0202,0.0303,177600,4,latin,modern,86
0.563,105.008,0.833,-5.593,0.139,0.343,0.204,1.27E-5,0.528,182857,4,latin,modern,82
0.737,101.923,0.779,-4.667,0.0974,0.445,0.109,0,0.134,170366,4,latin,modern,76
0.662,95.999,0.863,-5.855,0.334,0.307,0.21,8.45E-6,0.0843,248363,4,latin,modern,72
0.482,100.029,0.69,-6.335,0.0728,0.356,0.2,4.0E-4,0.523,149074,4,latin,modern,88
0.668,128.027,0.924,-6.795,0.0678,0.787,0.0469,5.94E-4,0.446,195824,4,latin,modern,93
0.762,90.025,0.816,-2.864,0.0845,0.782,0.0565,4.04E-4,0.534,218701,4,latin,modern,72
0.718,105.002,0.848,-4.385,0.116,0.564,0.0557,1.9E-5,0.183,165901,4,latin,modern,74
0.712,91.98,0.848,-3.574,0.106,0.692,0.0981,0,0.221,298131,4,latin,modern,84
0.627,155.865,0.687,-4.975,0.0893,0.47,0.181,0,0.326,206066,4,latin,modern,78
0.483,171.831,0.753,-6.436,0.0681,0.826,0.273,0,0.0189,177209,4,latin,modern,72
0.724,101.097,0.556,-3.165,0.217,0.681,0.119,0,0.267,246889,3,latin,modern,82
0.442,100.021,0.776,-8.99,0.0723,0.838,0.0575,1.31E-5,0.319,136944,4,latin,modern,81
0.614,119.893,0.658,-6.981,0.092,0.465,0.0324,2.18E-5,0.105,178337,3,latin,modern,79
0.681,155.079,0.56,-6.304,0.106,0.388,0.244,0,0.103,223320,4,latin,modern,89
0.719,104.033,0.707,-4.963,0.371,0.701,0.0395,2.0E-6,0.223,162205,4,latin,modern,76
0.536,97.541,0.716,-7.798,0.208,0.359,0.0328,0,0.452,240669,3,latin,modern,84
0.594,125.01,0.694,-8.39,0.131,0.672,0.0366,0,0.396,307565,3,latin,modern,75
0.752,100.076,0.841,-4.735,0.949,0.67,0.105,4.6E-4,0.167,214643,4,latin,modern,86
0.709,194.055,0.744,-5.778,0.0847,0.712,0.284,0,0.0501,130880,4,latin,modern,79
0.707,82.045,0.786,-4.386,0.121,0.691,0.0635,0,0.0399,225373,4,latin,modern,84
0.832,98.582,0.742,-4.267,0.296,0.716,0.0325,0,0.0857,195846,4,latin,modern,82
0.616,104.008,0.773,-4.516,0.145,0.25,0.0416,4.24E-5,0.0565,190107,4,latin,modern,72
0.689,120.208,0.724,-7.174,0.0922,0.936,0.0524,6.77E-6,0.573,146141,3,latin,modern,89
0.74,117.955,0.748,-3.643,0.087,0.618,0.0387,1.09E-4,0.0292,198607,4,latin,modern,75
0.856,136,0.691,-5.035,0.0876,0.713,0.0536,5.09E-5,0.2,157500,3,latin,modern,75
0.464,79.503,0.373,-8.606,0.127,0.301,0.256,0.0135,0.86,237908,3,latin,modern,80
0.783,103.001,0.705,-4.783,0.0984,0.454,0.0403,0,0.138,172427,4,latin,modern,86
0.631,111.93,0.706,-5.812,0.227,0.289,0.0366,0,0.656,171429,4,latin,modern,80
0.445,156.023,0.55,-9.548,0.507,0.512,0.0847,0.00318,0.262,166159,4,latin,modern,73
0.764,148.853,0.666,-6.297,0.347,0.729,0.116,0,0.366,163115,4,latin,modern,85
0.162,184.784,0.459,-11.634,0.137,0.483,0.0425,0,0.929,153609,3,latin,modern,79
0.834,139.995,0.783,-4.623,0.0903,0.92,0.029,2.12E-4,0.539,160714,3,latin,modern,81
0.682,100.036,0.75,-3.825,0.112,0.618,0.0945,1.28E-6,0.168,165178,4,latin,modern,79
0.578,199.997,0.734,-4.147,0.113,0.88,0.295,2.42E-4,0.155,142022,4,latin,modern,82
0.513,109.935,0.745,-9.116,0.216,0.929,0.087,0,0.783,154620,3,latin,modern,88
0.824,124.997,0.747,-4.353,0.282,0.793,0.0348,0,0.184,168547,3,latin,modern,77
0.787,165.07,0.809,-3.826,0.0653,0.9,0.125,0.0011,0.126,148152,4,latin,modern,68
0.356,169.653,0.529,-6.612,0.136,0.659,0.0569,0,0.29,150523,3,latin,modern,85
0.806,123.009,0.763,-4.946,0.0612,0.594,0.0532,1.32E-5,0.0012,193521,4,latin,modern,73
0.872,128.924,0.816,-4.27,0.254,0.94,0.0442,3.7E-6,0.25,157209,4,latin,modern,77
0.896,90.622,0.662,-5.311,0.186,0.79,0.251,0,0.318,305280,4,latin,hip-hop,68
0.59,161.989,0.864,-8.768,0.093,0.579,0.499,0,0.0196,168560,4,latin,hip-hop,69
0.63,81.009,0.72,-5.549,0.108,0.512,0.0413,0,0.615,230292,4,indian,bollywood,70
0.573,82.941,0.603,-5.843,0.0971,0.236,0.0502,0,0.478,228855,4,indian,bollywood,68
0.468,135.875,0.483,-7.642,0.152,0.319,0.0341,0,0.784,247941,4,indian,bollywood,73
0.519,122.925,0.562,-8.744,0.172,0.415,0.0326,2.68E-4,0.557,341055,4,indian,bollywood,70
0.481,124.914,0.534,-9.016,0.142,0.293,0.0412,0,0.697,280282,4,indian,bollywood,71
0.866,140.266,0.526,-5.822,0.0945,0.248,0.0568,7.78E-5,0.00287,253587,4,rock,indie,84
0.903,132.009,0.562,-4.46,0.298,0.791,0.0296,0.0939,1.87E-4,221000,4,rock,indie,68
0.585,109.942,0.775,-9.516,0.077,0.518,0.0271,0.619,0.0422,337560,4,rock,indie,74
0.957,105.105,0.606,-3.404,0.14,0.603,0.0814,2.95E-4,0.00117,213800,4,rock,indie,72
0.94,100.99,0.438,-3.249,0.3,0.421,0.0452,0.0777,8.74E-5,261000,3,rock,indie,73
0.795,79.028,0.801,-5.115,0.0717,0.754,0.0504,1.13E-4,0.0417,163253,4,rock,feel-good,81
0.509,119.945,0.578,-6.229,0.344,0.586,0.0279,0.734,0.13,74379,4,rock,feel-good,80
0.62,117.038,0.741,-5.505,0.0398,0.934,0.0412,8.09E-4,0.0295,251424,4,rock,feel-good,79
0.643,103.842,0.633,-8.122,0.78,0.472,0.0252,0.00831,0.106,130385,4,rock,feel-good,78
0.593,120.509,0.565,-5.864,0.215,0.429,0.0883,0,0.0288,157974,4,rock,feel-good,78
0.749,164.959,0.593,-5.67,0.314,0.649,0.0475,0.106,0.0113,309053,4,rock,feel-good,77
0.518,151.891,0.815,-6.594,0.104,0.877,0.0897,0,0.223,177667,4,rock,feel-good,77
0.846,103.912,0.611,-5.9,0.0784,0.751,0.0436,0,0.00509,162920,4,rock,feel-good,77
0.924,168.017,0.598,-4.974,0.17,0.611,0.0623,0.799,0.0205,162339,4,rock,feel-good,76
0.828,112.056,0.654,-5.377,0.122,0.79,0.0281,1.44E-4,0.00146,183893,4,rock,feel-good,76
0.901,113.967,0.621,-5.396,0.0875,0.744,0.0302,0,0.17,300773,4,rock,feel-good,74
0.509,119.869,0.898,-7.973,0.0876,0.727,0.062,0,0.391,181507,4,rock,feel-good,74
0.94,100.99,0.438,-3.249,0.3,0.421,0.0452,0.0777,8.74E-5,261000,3,rock,feel-good,73
0.572,131.272,0.636,-7.797,0.0878,0.66,0.0913,0,0.287,192128,4,rock,feel-good,73
0.603,102.99,0.66,-7.7,0.0751,0.527,0.025,0.0144,0.00566,214087,4,rock,feel-good,73
0.798,126.976,0.502,-5.909,0.0979,0.307,0.0414,1.11E-5,0.00291,234933,4,rock,feel-good,72
0.684,209.688,0.633,-4.314,0.112,0.725,0.591,8.95E-5,0.314,213573,4,rock,feel-good,71
0.351,87.057,0.665,-9.424,0.109,0.451,0.0276,0.819,0.516,126120,4,rock,feel-good,71
0.521,106.035,0.539,-7.46,0.367,0.679,0.0299,0,0.00425,183440,4,rock,feel-good,69
0.544,121.968,0.823,-10.077,0.108,0.826,0.0358,0.165,0.389,162663,4,rock,feel-good,69
0.658,150.093,0.615,-7.299,0.205,0.293,0.0343,9.11E-4,0.096,227080,4,rock,feel-good,68
0.501,134.014,0.781,-9.767,0.0908,0.961,0.0333,3.78E-6,0.66,177818,4,rock,feel-good,68
0.501,87.086,0.668,-13.119,0.194,0.858,0.0629,0,0.342,214880,4,country,classic,73
0.361,121.059,0.606,-16.031,0.38,0.621,0.0346,3.39E-5,0.264,173467,4,country,classic,70
0.361,187.711,0.363,-14.398,0.154,0.612,0.0499,0.00119,0.623,152867,3,country,classic,68
0.586,78.259,0.434,-7.612,0.146,0.239,0.138,0.0144,0.753,239613,4,r&b,modern,80
0.545,159.94,0.545,-7.362,0.417,0.549,0.107,5.48E-5,0.667,184516,3,r&b,modern,87
0.364,75.24,0.524,-10.209,0.1,0.436,0.0367,0,0.808,209831,4,r&b,modern,84
0.507,86.412,0.662,-8.238,0.0465,0.676,0.118,0,0.257,223440,4,r&b,modern,79
0.607,81.001,0.684,-8.127,0.191,0.498,0.1,3.07E-4,0.0267,195373,4,r&b,modern,85
0.551,143.008,0.559,-7.231,0.11,0.392,0.132,0,0.141,201800,4,r&b,modern,86
0.444,118.402,0.609,-9.129,0.104,0.166,0.106,6.86E-6,0.603,228707,3,r&b,modern,81
0.394,117.489,0.689,-10.102,0.0859,0.382,0.065,9.05E-4,0.711,212992,3,r&b,modern,78
0.551,92.887,0.911,-3.75,0.0863,0.969,0.045,4.35E-5,0.133,265867,4,r&b,modern,78
0.693,86.009,0.662,-4.298,0.145,0.655,0.0698,0,0.134,252120,4,r&b,modern,74
0.684,112.912,0.692,-7.364,0.156,0.406,0.155,0,0.131,231253,4,r&b,modern,80
0.239,113.451,0.372,-11.314,0.168,0.127,0.0296,1.75E-4,0.856,102813,4,r&b,modern,79
0.307,92.995,0.81,-7.215,0.0779,0.697,0.12,0.00298,0.16,82509,4,r&b,modern,80
0.352,102.679,0.45,-11.733,0.249,0.408,0.267,3.8E-6,0.649,252747,4,r&b,modern,75
0.695,90.119,0.665,-5.763,0.106,0.707,0.0532,0,0.347,227387,4,r&b,modern,72
0.609,95.986,0.652,-7.519,0.233,0.482,0.037,0.00101,0.263,210200,3,r&b,modern,76
0.284,99.796,0.358,-8.285,0.183,0.276,0.0285,0,0.805,180853,3,r&b,modern,84
0.344,65.203,0.583,-8.765,0.143,0.581,0.0559,0,0.774,110129,3,r&b,modern,78
0.574,92.795,0.452,-8.336,0.189,0.578,0.311,0,0.245,207187,4,r&b,modern,78
0.707,93.145,0.704,-6.537,0.318,0.761,0.0391,0.00106,0.539,294787,4,r&b,modern,73
0.612,86.768,0.536,-5.847,0.209,0.57,0.272,0,0.119,229040,4,r&b,modern,71
0.735,88.98,0.644,-5.747,0.161,0.418,0.0391,0.144,0.0521,153947,4,r&b,modern,86
0.503,137.007,0.646,-7.472,0.652,0.789,0.0312,2.79E-4,0.00426,96369,4,r&b,modern,77
0.552,90.098,0.641,-5.423,0.148,0.152,0.0283,4.63E-6,0.027,254524,4,r&b,modern,76
0.698,95.975,0.59,-4.262,0.107,0.352,0.0286,0,1.76E-4,224093,4,r&b,modern,76
0.61,125.99,0.741,-7.34,0.534,0.72,0.0511,0,0.316,276960,4,r&b,modern,76
0.705,96.644,0.838,-6.131,0.336,0.837,0.29,0,0.195,245093,4,r&b,modern,72
0.378,141.967,0.617,-8.54,0.11,0.22,0.0315,9.16E-5,0.428,216063,4,r&b,modern,76
0.43,129.93,0.716,-8.28,0.146,0.472,0.112,0,0.482,171000,4,r&b,modern,74
0.629,93.985,0.657,-4.938,0.254,0.726,0.0782,0,0.194,266893,4,r&b,modern,69
0.493,82.887,0.347,-11.548,0.127,0.308,0.29,0.00366,0.455,382760,4,r&b,modern,75
0.594,135.002,0.795,-6.2,0.162,0.409,0.0748,0,0.112,275080,4,r&b,modern,77
0.5,132.798,0.602,-9.377,0.295,0.395,0.298,5.69E-5,0.477,223630,4,r&b,modern,75
0.618,133.876,0.707,-5.825,0.293,0.517,0.19,0,0.17,231498,4,r&b,modern,72
0.477,119.928,0.796,-7.161,0.12,0.685,0.108,0,0.314,231933,4,r&b,modern,70
0.681,171.864,0.673,-5.693,0.235,0.707,0.118,0,0.52,232000,4,r&b,modern,77
0.588,94.519,0.686,-8.343,0.0954,0.617,0.0554,0,0.178,249120,4,r&b,modern,75
0.5,135.03,0.856,-9.393,0.104,0.886,0.18,0,0.487,177900,4,r&b,modern,75
0.725,146.163,0.61,-5.131,0.154,0.291,0.15,0,0.367,201788,4,r&b,modern,73
0.5,124.037,0.816,-4.551,0.0733,0.649,0.03,1.53E-6,0.0227,247840,4,r&b,modern,69
0.876,130.21,0.412,-6.008,0.297,0.706,0.472,0,0.102,273133,5,r&b,modern,73
0.538,109.97,0.81,-5.783,0.0951,0.832,0.0357,0,0.53,266840,4,r&b,modern,74
0.394,92.009,0.764,-8.559,0.117,0.465,0.152,9.37E-5,0.231,158421,4,r&b,modern,75
0.552,168.19,0.727,-8.074,0.198,0.607,0.14,1.6E-4,0.226,289160,4,r&b,modern,77
0.712,140.012,0.573,-5.976,0.167,0.346,0.0732,0,0.0572,259720,4,r&b,modern,74
0.576,179.063,0.625,-5.693,0.187,0.235,0.175,4.07E-5,0.0543,193147,4,r&b,modern,68
0.366,73.313,0.4,-9.405,0.126,0.161,0.0597,0,0.242,272187,3,r&b,modern,73
0.242,144.211,0.549,-11.692,0.127,0.286,0.038,8.1E-5,0.809,180304,4,r&b,modern,71
0.721,169.904,0.62,-5.538,0.563,0.77,0.0887,0.0075,0.0422,150361,4,r&b,modern,77
0.467,138.007,0.845,-7.674,0.0694,0.702,0.138,0,0.0586,211200,4,r&b,modern,68
0.635,103.019,0.617,-6.769,0.164,0.446,0.0317,1.44E-5,0.0498,247160,4,electronic,modern,86
0.939,129.024,0.671,-3.206,0.298,0.53,0.161,0,0.191,252307,4,electronic,modern,84
0.715,199.892,0.475,-5.371,0.135,0.159,0.058,2.67E-5,0.0863,205947,4,electronic,modern,83
0.823,128.035,0.646,-4.123,0.322,0.418,0.0394,0,0.213,227267,4,electronic,modern,82
0.835,125.983,0.527,-5.298,0.249,0.654,0.0433,0,0.0166,176658,4,electronic,modern,82
0.751,117.948,0.88,-4.258,0.106,0.884,0.0874,6.43E-5,0.177,157606,4,electronic,modern,80
0.685,118.02,0.782,-6.237,0.16,0.603,0.0309,1.18E-5,0.166,180566,4,electronic,modern,80
0.524,95.01,0.748,-5.599,0.111,0.661,0.0338,0,0.414,244960,4,electronic,modern,84
0.627,179.642,0.468,-5.085,0.11,0.159,0.0476,7.97E-6,0.0281,212107,4,electronic,modern,80
0.856,127.949,0.596,-3.556,0.141,0.743,0.0346,0.0178,0.0211,222533,4,electronic,modern,81
0.77,125.905,0.694,-5.335,0.118,0.163,0.149,1.1E-5,0.176,184560,4,electronic,modern,80
0.963,129.992,0.581,-4.087,0.139,0.788,0.0981,0,0.0295,204160,4,electronic,modern,82
0.787,126.062,0.604,-3.674,0.127,0.301,0.103,0.15,0.0679,245040,4,electronic,modern,80
0.714,101.969,0.664,-6.645,0.0843,0.71,0.111,8.42E-6,0.0353,197933,4,electronic,modern,79
0.815,123.063,0.636,-5.098,0.163,0.636,0.0581,0,0.0185,219043,4,electronic,modern,78
0.736,127.999,0.579,-3.863,0.198,0.613,0.0527,0,0.31,230613,4,electronic,modern,78
0.777,130.003,0.73,-5.194,0.0691,0.575,0.0496,4.86E-4,0.105,284867,4,electronic,modern,78
0.869,159.805,0.533,-5.093,0.136,0.425,0.173,0.00538,0.156,208373,4,electronic,modern,80
0.857,128.024,0.414,-4.078,0.343,0.348,0.0808,0.00574,0.0287,212960,4,electronic,modern,79
0.86,127.075,0.608,-5.324,0.262,0.437,0.0554,0,0.0991,232947,4,electronic,modern,77
0.811,116.047,0.794,-8.966,0.101,0.862,0.038,1.07E-6,0.0426,248413,4,electronic,modern,77
0.741,123.077,0.646,-4.973,0.312,0.571,0.034,0,0.0275,203000,4,electronic,modern,77
0.519,133.99,0.501,-5.88,0.454,0.168,0.0409,0,0.109,195707,4,electronic,modern,77
0.717,121.985,0.793,-4.759,0.226,0.466,0.0393,3.6E-5,0.0927,195547,4,electronic,modern,76
0.685,130.039,0.772,-6.849,0.131,0.501,0.0696,8.96E-5,0.019,283400,4,electronic,modern,76
0.927,123.962,0.631,-2.787,0.148,0.465,0.0332,0.119,0.199,222160,4,electronic,modern,77
0.593,119.958,0.79,-9.204,0.065,0.72,0.0776,0.00202,0.0983,206067,4,electronic,modern,75
0.766,127.975,0.735,-4.485,0.108,0.6,0.0383,0.00141,0.025,215227,4,electronic,modern,75
0.51,119.994,0.829,-9.334,0.0829,0.45,0.0369,0.00143,0.00821,208133,4,electronic,modern,75
0.869,127.966,0.616,-3.911,0.064,0.473,0.0327,0,0.0283,234560,4,electronic,modern,76
0.915,126.094,0.544,-3.405,0.115,0.51,0.0841,9.14E-4,0.129,184280,4,electronic,modern,76
0.741,119.896,0.72,-6.529,0.289,0.357,0.0287,1.41E-5,0.101,198053,4,electronic,modern,75
0.697,122.746,0.613,-8.618,0.332,0.476,0.133,0,0.0194,320357,4,electronic,modern,74
0.634,113.927,0.704,-7.374,0.0952,0.411,0.0428,3.17E-5,0.393,271640,4,electronic,modern,74
0.861,117.965,0.73,-4.1,0.213,0.704,0.0451,0,0.39,196613,4,electronic,modern,74
0.989,126.002,0.621,-4.225,0.184,0.0348,0.0434,0.357,0.015,158095,4,electronic,modern,74
0.805,126.008,0.506,-4.119,0.0856,0.383,0.0469,0.00193,0.00711,227074,4,electronic,modern,74
0.695,104.879,0.583,-5.336,0.0527,0.224,0.0423,0,0.0138,220573,4,electronic,modern,73
0.862,128.036,0.498,-6.02,0.352,0.469,0.0588,0.00918,3.13E-4,192294,4,electronic,modern,73
0.857,119.975,0.56,-4.145,0.381,0.432,0.0384,0,0.0594,215360,4,electronic,modern,73
0.781,128,0.509,-3.48,0.0749,0.176,0.072,0,0.0398,271427,4,electronic,modern,73
0.73,85.979,0.596,-4.091,0.325,0.525,0.151,0,0.24,192560,4,electronic,modern,73
0.568,117.973,0.78,-6.96,0.0698,0.459,0.031,1.68E-4,0.668,186147,4,electronic,modern,73
0.463,121.999,0.778,-7.603,0.0731,0.496,0.0389,0.00289,0.546,194840,4,electronic,modern,73
0.774,112.05,0.674,-7.567,0.393,0.33,0.0892,0.00188,0.0686,176547,4,electronic,modern,73
0.81,126.052,0.572,-5.791,0.13,0.11,0.0558,6.53E-6,0.0157,214912,4,electronic,modern,72
0.781,119.977,0.751,-3.724,0.036,0.814,0.0862,0,0.0039,202613,4,electronic,modern,72
0.586,120.97,0.799,-6.735,0.193,0.549,0.0377,2.03E-6,0.162,227833,4,electronic,modern,72
0.72,122.031,0.789,-5.652,0.129,0.664,0.218,0,0.223,166794,4,electronic,modern,72
0.62,120.031,0.798,-7.079,0.112,0.235,0.232,0.0192,0.414,164000,4,electronic,modern,72
0.622,102.04,0.69,-5.025,0.116,0.544,0.0622,0,0.253,210091,4,electronic,modern,73
0.736,130.011,0.75,-4.168,0.265,0.355,0.155,0,0.0202,262147,4,electronic,modern,72
0.802,100.001,0.713,-7.055,0.309,0.343,0.0561,0.00377,0.0435,226739,4,electronic,modern,71
0.906,125.916,0.711,-2.671,0.153,0.824,0.0284,1.64E-5,0.00952,157153,4,electronic,modern,71
0.921,130.072,0.691,-1.702,0.331,0.8,0.0533,0,0.173,201000,4,electronic,modern,71
0.795,121.294,0.956,-5.311,0.0906,0.841,0.15,0.889,0.00356,429533,4,electronic,modern,71
0.833,129.885,0.551,-5.217,0.0632,0.145,0.03,2.77E-6,0.0391,204360,5,electronic,modern,70
0.817,128.078,0.883,-5.414,0.11,0.595,0.235,0.00449,0.601,166849,4,electronic,modern,70
0.748,125.896,0.503,-4.124,0.343,0.356,0.0619,0,0.0305,210013,4,electronic,modern,70
0.392,75.066,0.599,-6.869,0.131,0.26,0.0257,1.07E-4,0.378,282813,4,electronic,modern,70
0.604,159.92,0.561,-4.409,0.104,0.242,0.0337,1.9E-5,0.199,210689,3,soul,classic,81
0.473,152.88,0.591,-8.122,0.108,0.451,0.0708,0.00334,0.694,216524,4,soul,classic,70
0.592,157.969,0.521,-7.777,0.122,0.535,0.0304,0,0.308,251668,3,gaming,modern,100
0.507,104.978,0.747,-10.171,0.117,0.438,0.0358,0.0608,0.2,210373,4,gaming,modern,97
0.582,116.712,0.7,-5.96,0.0881,0.785,0.0356,0,0.0502,218424,4,gaming,modern,94
0.76,103.969,0.701,-5.478,0.185,0.69,0.0285,6.54E-5,0.107,175459,4,gaming,modern,90
0.604,159.92,0.561,-4.409,0.104,0.242,0.0337,1.9E-5,0.199,210689,3,gaming,modern,89
0.882,148.038,0.569,-2.777,0.142,0.201,0.06,0,0.0316,191701,4,gaming,modern,88
0.601,123.994,0.635,-6.129,0.11,0.332,0.0295,0,0.246,172533,4,gaming,modern,88
0.757,139.982,0.742,-4.981,0.305,0.957,0.0421,0,0.0187,184841,4,gaming,modern,88
0.472,101.061,0.898,-7.001,0.141,0.214,0.0776,0,0.0107,274192,4,gaming,modern,88
0.583,181.489,0.432,-4.682,0.0933,0.544,0.0687,0,0.174,161831,4,gaming,modern,87
0.709,81.012,0.722,-4.95,0.0804,0.604,0.0273,0,0.0633,171292,4,gaming,modern,86
0.782,119.992,0.727,-8.529,0.225,0.655,0.042,0.336,0.0563,177599,4,gaming,modern,86
0.745,180.098,0.464,-3.202,0.363,0.262,0.161,0,0.0235,190667,4,gaming,modern,85
0.586,107.071,0.669,-6.073,0.104,0.579,0.054,0,0.274,186365,4,gaming,modern,88
0.965,128.04,0.561,-3.673,0.371,0.304,0.0343,7.07E-6,0.00383,175238,4,gaming,modern,85
0.544,132.052,0.571,-10.613,0.322,0.216,0.0299,0.00805,0.453,132631,4,gaming,modern,85
0.854,140.515,0.477,-4.715,0.065,0.314,0.275,0,0.0858,179790,5,gaming,modern,85
0.471,105.029,0.472,-5.692,0.14,0.219,0.0603,0,0.151,180304,3,gaming,modern,85
0.667,130.019,0.776,-6.622,0.0761,0.618,0.0983,0.3,0.0146,145219,4,gaming,modern,85
0.946,151.647,0.599,-4.263,0.0826,0.747,0.0447,0.0106,9.38E-4,142515,4,gaming,modern,84
0.855,127.986,0.638,-4.86,0.245,0.731,0.0264,0,0.00757,178206,4,gaming,modern,84
0.642,179.974,0.745,-6.257,0.0658,0.226,0.287,0,0.0204,131240,4,gaming,modern,84
0.829,139.198,0.476,-3.806,0.167,0.505,0.0658,0.00916,0.0172,133227,4,gaming,modern,84
0.552,144.941,0.64,-5.679,0.119,0.112,0.129,0,0.0215,228267,4,gaming,modern,84
0.453,139.943,0.915,-4.589,0.104,0.287,0.27,1.63E-4,0.0872,144000,4,gaming,modern,84
0.787,119.996,0.704,-6.751,0.159,0.31,0.0462,0.00538,0.00926,214000,4,gaming,modern,83
0.618,126.031,0.853,-10.833,0.0972,0.32,0.0923,0.89,0.633,145599,4,gaming,modern,83
0.751,129.994,0.701,-8.39,0.15,0.22,0.0502,0,0.123,218005,4,gaming,modern,83
0.957,126.035,0.804,-5.452,0.114,0.962,0.034,0.0174,0.125,151740,4,gaming,modern,83
0.457,146.04,0.592,-6.081,0.146,0.225,0.0603,3.31E-4,0.661,110886,4,gaming,modern,82
0.792,100.011,0.687,-2.749,0.167,0.671,0.0452,0,0.191,214290,4,gaming,modern,82
0.676,162.012,0.814,-4.67,0.119,0.312,0.231,1.28E-5,0.00709,267707,4,gaming,modern,83
0.522,89.96,0.755,-4.368,0.0685,0.925,0.0575,0,0.533,157560,4,gaming,modern,82
0.622,130.001,0.847,-6.747,0.285,0.22,0.0903,0,0.119,125040,4,gaming,modern,82
0.668,90.969,0.646,-5.203,0.212,0.64,0.0282,0,0.491,148318,4,gaming,modern,82
0.733,172.09,0.625,-8.757,0.375,0.244,0.0488,9.83E-4,0.00598,270698,4,gaming,modern,81
0.642,83.389,0.463,-4.474,0.0686,0.339,0.34,0,0.314,189893,4,gaming,modern,82
0.761,129.963,0.634,-4.752,0.549,0.785,0.0472,0,0.00537,168454,4,gaming,modern,81
0.537,128.009,0.921,-5.723,0.102,0.711,0.0804,0.00404,0.556,135090,4,gaming,modern,81
0.745,165.995,0.808,-5.26,0.292,0.829,0.342,0,0.145,210800,4,gaming,modern,81
0.741,120.064,0.771,-7.132,0.111,0.19,0.0374,1.63E-4,0.0245,152250,4,gaming,modern,81
0.727,130.035,0.887,-4.318,0.213,0.932,0.135,1.16E-6,0.381,90760,4,gaming,modern,82
0.95,150.019,0.673,-5.149,0.398,0.563,0.0488,0.0823,0.0229,140000,4,gaming,modern,81
0.62,120.042,0.857,-8.13,0.0934,0.796,0.0472,0.244,0.646,133805,4,gaming,modern,81
0.887,127.003,0.936,-2.76,0.0582,0.889,0.0683,1.88E-6,0.0292,227239,4,gaming,modern,81
0.646,115.842,0.645,-8.334,0.074,0.295,0.0427,3.04E-5,0.0615,228639,4,gaming,modern,81
0.586,116.971,0.896,-6.687,0.79,0.642,0.0559,0,0.104,196653,4,gaming,modern,81
0.558,104.983,0.943,-4.911,0.0937,0.606,0.0568,2.19E-6,0.0026,138411,4,gaming,modern,81
0.75,155.096,0.732,-6.366,0.109,0.401,0.231,0,0.00264,182707,4,gaming,modern,81
0.764,140.113,0.882,-5.241,0.119,0.886,0.204,0,0.359,140733,4,gaming,modern,81
0.632,121.031,0.762,-8.312,0.18,0.282,0.085,2.05E-4,0.51,149067,4,gaming,modern,81
0.512,80.511,0.829,-5.865,0.12,0.638,0.187,0,0.492,123987,4,gaming,modern,80
0.716,91.007,0.701,-3.671,0.324,0.732,0.0361,0,0.174,140533,4,gaming,modern,80
0.773,129.923,0.681,-4.706,0.0978,0.504,0.0345,0.734,0.0863,107077,4,gaming,modern,80
0.673,165.921,0.529,-4.711,0.093,0.366,0.175,2.41E-6,3.07E-4,218365,4,gaming,modern,80
0.583,116.624,0.709,-5.298,0.195,0.533,0.204,2.97E-6,0.138,182667,4,gaming,modern,79
0.797,122.011,0.702,-6.635,0.179,0.0356,0.0557,0.495,0.583,208525,4,gaming,modern,79
0.681,139.057,0.918,-4.705,0.0615,0.706,0.201,0,0.263,229133,4,gaming,modern,79
0.753,127.926,0.671,-6.045,0.177,0.543,0.0298,1.29E-5,0.019,207168,4,gaming,modern,79
0.761,146.003,0.62,-7.282,0.269,0.194,0.175,1.47E-4,0.207,209483,4,gaming,modern,79
0.452,90.026,0.904,-7.272,0.115,0.613,0.132,0,0.174,130944,4,gaming,modern,78
0.512,96.02,0.803,-6.871,0.0928,0.435,0.066,0,0.128,161342,4,gaming,modern,78
0.643,139.948,0.831,-5.002,0.084,0.142,0.11,0,0.046,383639,4,gaming,modern,78
0.567,75.965,0.574,-7.126,0.258,0.526,0.465,0,0.164,229938,4,gaming,modern,78
0.593,120.509,0.565,-5.864,0.215,0.429,0.0883,0,0.0288,157974,4,gaming,modern,78
0.83,75.023,0.767,-8.78,0.0582,0.187,0.206,0.836,0.209,139300,4,gaming,modern,77
0.523,169.982,0.628,-8.307,0.219,0.416,0.0946,0.00274,0.701,172965,4,gaming,modern,77
0.934,88.009,0.777,-0.959,0.275,0.637,0.254,3.86E-5,0.285,166449,4,gaming,modern,77
0.927,109.952,0.755,0.254,0.0567,0.702,0.0645,0.925,0.00288,115348,4,gaming,modern,77
0.62,117.038,0.741,-5.505,0.0398,0.934,0.0412,8.09E-4,0.0295,251424,4,gaming,modern,77
